ID,SKU,UPC,MPN,VPN,Category,Description,Brand,Color,Size,CategoryValid,CorrectedCategory
{5F54FCED-C2C6-401F-98E2-AE56EAF74D2E},432397,185843000162,6804LLB,,Bike - Parts - Bearings,Enduro - Cartridge Bearing - 6804 - 20x32x7,Enduro,,,TRUE,Bike - Parts - Bearings
{D0303223-A874-445C-9478-AF6164A9A360},HIG45532525D,641300163714,16371,,Bike - Parts - Seatposts,Crank Brothers - Brothers - 3 Dropper Post - 100mm - 31.6 - Remote - Not - Included,crank brothers,,100MM,TRUE,Bike - Parts - Seatposts
{BC606610-4FA8-4F3F-AC24-AF91502306AF},598544,763477001191,BBB-4,,Bike - Parts - Tools,Park Tool - Blue Book Of Bike Repair - 4th - Edition,Park Tool,,,TRUE,Bike - Parts - Tools
{10557039-A962-45D1-97E5-AFC8C2159935},430722,183720000267,AS0015,,Bike - Parts - Tools,Stan's Notubes - Notubes - Notubes - Notubes Presta/schrader Valve Core Remover - Red,Stan'S Notubes,Red,,TRUE,Bike - Parts - Tools
{FB6D513B-3F79-4EEE-89A6-B028227621FF},QTU47397172E,708752053991,53401063,TU5732,Bike - Parts - Tubes,Teravail - 24 X 1.5-1.75 Schrader Valve Tube 150g Low - Lead - Valve,teravail,,,TRUE,Bike - Parts - Tubes
{137434ED-9AD6-4CDD-B2FD-B04698230ED1},422611,710845644689,93.2712.114.105,,Bike - Parts - Chains,Sram - Cn Pc1051 114li W Pwr.lck - 10s - 1pc,Sram,,,TRUE,Bike - Parts - Chains
{3FE2B14D-E7CA-4F59-906C-B13E2BDE1B9E},JB6394067635,017657,64012,64012,Bike - Parts - Wheels,J&b - 64012 '20 Mtb Single-wall Wheel - Frnt-36h - 26x1.5,j&b,FRNT-36H,26X1.5,TRUE,Bike - Parts - Wheels
{D0B27861-348B-454B-B5AF-B157A9857D06},TUB396047750,888571030851,,63735,Bike - Parts - Tubes,Sunlite - 24 X 1.75-1.95 Tube - 32mm - Schrader - Valve,sunlite,,24 X 1.75-1.952,TRUE,Bike - Parts - Tubes
{AA8A3154-9EA9-4EF2-B6CE-B15E867519AF},W543605,601479623129,W543605,W543605,Bike - Parts - Cables & Housing,Trek - Part Trek Hydraulic Housing Entrance Guide - 2017 - Black,Trek,,,TRUE,Bike - Parts - Cables & Housing
{00345E5C-06EF-417D-BD31-B1A41AC20FA6},JAG67654398M,4715910023921,73SS3100,CA4412,Bike - Parts - Cables & Housing,Shimano - Sport Derailleur Cable Slick Stainless 1.1x3100mm - Sramshimano - Tandem,shimano,,,TRUE,Bike - Parts - Cables & Housing
{A6230DEA-777D-4B02-9704-B1A8797BB87D},5285937,659424991588,10008,,Bike - Parts - Tubes,Cushcore - 44mm Valve Set - Black,Cushcore,Black,44MM,TRUE,Bike - Parts - Tubes
{BC6C547F-1009-4CEC-AF8E-B2D21EE2CCD0},CRA28842508K,072775224653,,22465,Bike - Parts - Cranks & Chainrings,"Sunlite - One Piece Forged Steel Crank Arm - 115mm, - 24 - Tpi",sunlite,,,TRUE,Bike - Parts - Cranks & Chainrings
{64DCD7F6-3490-4E7A-88C4-B2D85E125D18},CRA65992358L,641300167477,16747,PD8147,Bike - Parts - Pedals,"Crank Brothers Stamp 7 Pedals - Platform Aluminum 9/16"" High Polish Silver Small",Crank Brothers,,,TRUE,Bike - Parts - Pedals
{EB6B07D3-EFAE-4637-ADB3-B2D9C64CE512},CHA21848333T,710845750700,00.4318.007.000,,Bike - Parts - Tools,Rockshox - Shox - Charger Standard Damper - Bleed - Kit,rockshox,,,TRUE,Bike - Parts - Tools
{59AC8412-23E4-440A-BDE6-B4214F8DD79A},SHI422804992,017096,Y8J498010,Y8J498010-M6x40.2,Bike - Parts - Brakes,Shimano - Y8j498010 '20 Br-m8000 Caliper - Bolt - M6x40.2,shimano,,M6X40.2,TRUE,Bike - Parts - Brakes
{4647B7B8-989C-46C6-9915-B4855A5B7D66},478332E,846635011277,478332E,478332E,Bike - Parts - Seatposts,Electra - Part Electra Clamp Wrackmounts 28.6 - Silver - Steel,Electra,,,TRUE,Bike - Parts - Seatposts
{64D04E3C-3D7D-400E-9814-B4B0A6664A32},TEK38335397R,4717592033205,ABRT000137,BR1627,Bike - Parts - Brakes - Disc,Tektro - Tr203-24 Disc Rotor - 203mm - 6-bolt - Silver,tektro,,,TRUE,Bike - Parts - Brakes - Disc
{43757059-95D1-491B-B9C9-B4B4A0EA086B},MUC45861884K,5037835205862,20284,TL0107,Bike - Parts - Tools,Muc-off - Rim Stix Tire Levers - Black,muc-off,Black,,TRUE,Bike - Parts - Tools
{17E5251A-8EED-4979-9E1D-B4BE6458C16E},AGG27633505D,4717784033235,TB85984100,,Bike - Parts - Tires,Maxxis - Tire 27.5 X - 2.5 - Trdcwtdd,maxxis,,,TRUE,Bike - Parts - Tires
{B0B3FF8F-EB07-41C2-BC2C-B4C6FD8115BF},W564408,601479891528,W564408,W564408,Bike - Parts - Tubes,Bontrager - Bontrager 20x2.8-3.0 - Schrader - Valve,Bontrager,,,TRUE,Bike - Parts - Tubes
{59EF37BA-A08C-4AC4-8159-B517BEA0D9C9},599953,689228749344,ECNHG71T116Q,,Bike - Parts - Chains,Shimano - Chaincn-hg718 Spd - 116lalivio-altuswq-link - Silvergray,Shimano,Silver/Gray,,TRUE,Bike - Parts - Chains
{4802C660-38F6-4E8F-B823-B53C5F1EC54D},W311727,601479076703,W311727,W311727,Bike - Parts - Cables & Housing,Trek - Part Trek Single Stop - Wbolt - Bolt-on,Trek,,,TRUE,Bike - Parts - Cables & Housing
{5BD9879F-A926-40A7-9C87-B5CDA312D074},ROT38103613C,192790451978,ESMRT64SEC,,Bike - Parts - Brakes - Disc,Shimano - Grx Sm-rt64-s Deore Centerlock Disc Brake Rotor With External Lockring - 160mm,shimano,,160MM,TRUE,Bike - Parts - Brakes - Disc
{53651392-F21C-4F6C-A6B3-B5D6D4151FDD},428160,710845638831,00.7915.042.000,,Bike - Parts - Brakes,Sram - Lever Hoods Red Force - Rival - Apex,Sram,,,TRUE,Bike - Parts - Brakes
{94088383-2563-4FD5-8341-B62285CA6118},FRS337010561,002965,FR803-00-377'11,FR803-00-37711-,Bike - Parts - Suspension,Frs 803-00-377 '11 32 Talas3 Service Kit '11,,,,TRUE,Bike - Parts - Suspension
{1A35F2F8-6F42-461B-B72A-B70C0B38AFF1},427132,601479138678,427132,427132,Bike - Parts - Tires,Bontrager - Bontrager Xr2 29 X - 2.20 - Comp,Bontrager,,,TRUE,Bike - Parts - Tires
{C5CE7501-58C7-435F-90E7-B71B5A1CFDDD},SHI87455585K,689228594272,EFCT4060EX422XL,CK0594,Bike - Parts - Cranks & Chainrings,"Shimano - Alivio Front Chainwheel Crank Set - 175mm, - 32-22t",shimano,,"175MM, 32-22T",TRUE,Bike - Parts - Cranks & Chainrings
{8D70F41E-F7A4-4806-9B39-B757D0CEA5ED},75211,763477002778,DCW-3,,Bike - Parts - Tools,Park Tool - 1718mm Cone - Wrench - Dcw-3,Park Tool,,,TRUE,Bike - Parts - Tools
{FDA38D68-2A80-4DB9-B300-B76D4D50B4A1},SRA26187591S,710845763878,11.2018.026.002,HU2529,Bike - Parts - Hubs & Skewers,Sram - Mth 746 Wheel - Hub - Bearings,sram,,,TRUE,Bike - Parts - Hubs & Skewers
{E977D893-3450-4101-B15C-B7A1CB4B046D},FTL22905161K,714636023868,,J069506154,Bike - Parts - Cables & Housing,Full Tilt - Tilt - Lower Cable - 355mm - Black,full tilt,Black,355,TRUE,Bike - Parts - Cables & Housing
{325D1A95-619E-41F5-8CC1-B7A1E21A1522},5254524,710845311123,11.4015.067.000,,Bike - Parts - Suspension,Rockshox - Domain Lyrik Dust Seals And Foam Rings - 35 Mm,Rockshox,,35 MM,TRUE,Bike - Parts - Suspension
{D8DFF6E1-DC33-46B8-93FA-B7DB0391255D},5253129,710845853098,00.2418.107.002,,Bike - Parts - Cassettes & Freewheels,Sram - Cass Sram Xg1299 10-52 12s Xd - Rainbow - Eagle,Sram,,,TRUE,Bike - Parts - Cassettes & Freewheels
{8040CBCA-1EAF-4711-896D-B804DB3BDC57},W593445,601842238578,W593445,W593445,Bike - Parts - Electric,E-bike - Part E-bike Allant9.9zouma Sup Charge - Port - Cover,E-Bike,,,TRUE,Bike - Parts - Electric
{3E8C5C89-C474-4A71-89FC-B85A26830E16},5290116,745889103182,5290116,5290116,Bike - Parts - Frame parts,Trek-diamant - Touch-up 30ml Tk542-p Gloss - Hex - Blue,Trek-Diamant,,,TRUE,Bike - Parts - Frame parts
{541BA4FE-F250-4643-B697-B8916782ED59},DIS31781641R,844171000557,98-16314,,Bike - Parts - Brakes - Pads,Hayes - Hfx Semi-metallic Disc - Brake - Pads,hayes,,,TRUE,Bike - Parts - Brakes - Pads
{5C65AED8-A1AB-40C2-93DF-B8AA043F8FCA},434483,601479194957,434483,434483,Bike - Parts - Tires,Bontrager - Bontrager Xr3 29 X - 2.20 - Comp,Bontrager,,,TRUE,Bike - Parts - Tires
{9A241EDF-72A4-4885-9BA4-B8B27043B6A3},SHI427835904,017097,Y8J498020,Y8J498020-M6x34.4,Bike - Parts - Brakes,Shimano - Y8j498020 '20 Br-m8000 Caliper - Bolt - M6x34.4,shimano,,M6X34.4,TRUE,Bike - Parts - Brakes
{CCFBAEF1-7F85-4FB0-8E0E-B8B93891B8B9},1052527,689228881488,EMT200KLFPRA100,,Bike - Parts - Brakes - BrakeSet,"Shimano - Hydraulic Disc Brake - Bl-mt200/br-mt200 - Left, 1000mm",Shimano,Black,,TRUE,Bike - Parts - Brakes - BrakeSet
{069415F4-4403-4663-8F58-B8C2EE53F665},426432,710845642012,00.5315.023.010,,Bike - Parts - Brakes - Pads,Sram - Pads 11 Code 4-piston - Metallicsteel,Sram,,,TRUE,Bike - Parts - Brakes - Pads
{0F92F343-8BB0-4EFF-9F4C-B8EED2D16AF4},73600,710845007514,72.2740.200.751,,Bike - Parts - Chains,Sram - 9sp Chain - Connector - Gold,Sram,,,TRUE,Bike - Parts - Chains
{1945A219-ABCB-4CF9-B89C-B906A117F03D},64775,745889071429,64775,64775,Bike - Parts - Tubes,Bontrager - Bontrager Thorn Resistant - 27x1-18-1-14700x28-32c - Sv,Bontrager,,,TRUE,Bike - Parts - Tubes
{728768DE-A1A6-4108-8438-B9955133E097},JBS21364612K,019593,912287,,Bike - Parts - Headsets,Sunlight Custom Headset Cap,,,,TRUE,Bike - Parts - Headsets
{953E05A6-590E-40F9-A833-BA024E4D9C0D},527125,689228920774,ESLM3000RA,,Bike - Parts - Shifters,Shimano - Shifteracera9spdpod Sl-m3000-rwogd - Series - Color,Shimano,Series Color,,TRUE,Bike - Parts - Shifters
{C7E3ADAD-DEFD-403A-833D-BA2037DFD4C2},BIK22506820K,799403100386,BH1002N,,Bike - Parts - Cables & Housing,Delta - Hitch - Lockable - Black,delta,,,TRUE,Bike - Parts - Cables & Housing
{A1E304C9-1367-4E9C-B7E3-BA67270E3B21},542194,710845780462,00.5318.010.002,,Bike - Parts - Brakes - Pads,Sram - Pads Sram Roadlevel - Organicsteel,Sram,,,TRUE,Bike - Parts - Brakes - Pads
{83BD20BC-572B-4895-9A27-BA684E99A003},TIR404539346,763477008558,VP-1,,Bike - Parts - Tubes,Park Tool - Part Park Vp-1 Vulcanized Patch Kit Box - Of - 36,Park Tool,,,TRUE,Bike - Parts - Tubes
{B58DC68F-A9A1-4B60-AE75-BA6DD8662488},ULT39853736P,4019238026917,C2019128,,Bike - Parts - Tires,Continental - Sport Iii 700x28 Black - Folding - Puregrip,continental,Black,700X28C,TRUE,Bike - Parts - Tires
{FFB0054C-C225-4B91-B954-BB3B0E90EE40},BRA33694553R,689228332348,Y8G698080,,Bike - Parts - Brakes - Pads,Shimano - R55c3 Cartridge-type Brake - Shoe - Setpair,Shimano,,,TRUE,Bike - Parts - Brakes - Pads
{8B8A663D-E93B-419A-B26E-BB6A78A95253},BRA27707664L,4717592022865,ABBR000297,,Bike - Parts - Brakes - BrakeSet,Tektro - Linear Pull Brake Caliper - Front/rear - 837al,tektro,,,TRUE,Bike - Parts - Brakes - BrakeSet
{AC19A4C7-6C0D-4D99-B85C-BB7BA20A861E},BRA3444458K,888571005859,HL4123AD,120128,Bike - Parts - Brakes - Levers,Origin8 - Duo Trigger Brake Lever Set - Alloy,origin8,Black,2 FINGER,TRUE,Bike - Parts - Brakes - Levers
{A0118AC8-12E9-40EF-B22C-BBC49A4ABC4C},DIS36415555U,4055184003336,0722419-,,Bike - Parts - Brakes - Pads,"Magura - Typ3 6.2 Endurance Brake Pads - Marta 2009-11 Louise, - 2007-9 - Julie",magura,,,TRUE,Bike - Parts - Brakes - Pads
{18C09FD9-0B67-4EEE-89B0-BBD0A573B1A3},5263845,601842619582,5263845,5263845,Bike - Parts - Stems,Bontrager - Bontrager Blendr Adjustable Threadless Stem - Bolt - Bk,Bontrager,,,TRUE,Bike - Parts - Stems
{FAE0E9C9-4815-4C3A-97AA-BC5A90EDC900},FTT26224132K,886745077541,,J120202101235,Bike - Parts - Cables & Housing,Full Tilt - Tilt - Topmiddle Cable - 235mm - Black,full tilt,Black,235,TRUE,Bike - Parts - Cables & Housing
{D74EE7C5-E0F5-493B-818C-BC923EE2F8C9},MIS46517651D,016455,TRADEOUT'16,TRADEOUT16-3-SPEED,Bike - Parts - Shifters,Sram - X9 Front Trigger Shifter - 3 - Sp,sram,FRONT,3-SPEED,TRUE,Bike - Parts - Shifters
{BA151E86-2C40-45FE-801A-BCDDC344DD00},FTT26125940K,886745077558,,J120202201245,Bike - Parts - Cables & Housing,Full Tilt - Tilt - Topmiddle Cable - 245mm - Black,full tilt,Black,245,TRUE,Bike - Parts - Cables & Housing
{4142F0D6-00BD-4728-8AFC-BD1432BB83B0},74M26652729M,844171000458,98-15073,,Bike - Parts - Brakes - Disc,Hayes - Post Disc Brake Adaptor - 74mm,hayes,,74MM,TRUE,Bike - Parts - Brakes - Disc
{42964976-2A16-4A3F-97ED-BD441E3DA43B},SHI4359382K,689228423947,IFD5700BLL,,Bike - Parts - Derailleurs,Shimano - Ft Der105dbl34.9blk - Fd-5700-bll34.9black - Black,shimano,Black,,TRUE,Bike - Parts - Derailleurs
{0E38B107-9235-4E45-98BF-BD9665949303},JAG65432442E,4715910027073,BHL205,CA4281,Bike - Parts - Cables & Housing,Jagwire - 4mm Sport Derailleur Housing With Slick-lube Liner 50m File - Box - White,jagwire,White,,TRUE,Bike - Parts - Cables & Housing
{E4F41B77-2DA1-4100-9C45-BDB3FD4907A9},DTS19133774G,7613052115252,HCDXXX00S1083S,HU1393,Bike - Parts - Hubs & Skewers,Dt Swiss - Swiss - Swiss 240s - Shim - Ring,dt swiss,,,TRUE,Bike - Parts - Hubs & Skewers
{707F70AE-AF60-4CE0-8A25-BE6F260F3AA5},572239,601842029114,572239,572239,Bike - Parts - Tires,Bontrager - Bontrager Se4 Team Issue - 29x2.60 - Tlr,Bontrager,,,TRUE,Bike - Parts - Tires
{312C42EF-96C3-4DD6-BC03-BEB4D7540FB6},533383,601479488209,533383,533383,Bike - Parts - Tires,Bontrager - Bontrager Connection Trail 20 X - 2.0 - Black,Bontrager,,,TRUE,Bike - Parts - Tires
{8CE55F42-A69C-4247-8815-BF0049FAE24D},579829,710845818028,00.7518.119.000,,Bike - Parts - Derailleurs,Sram - Nx Eagle Long Cage Rear Derailleur - 12 Sp,Sram,,12 SP,TRUE,Bike - Parts - Derailleurs
{E72542B2-B244-4DB6-A634-BF563B6A08B0},DTS589573850,7613052143163,NPBH20150S0020,SP1313,Bike - Parts - Spokes,Dt Swiss - Swiss - Swiss Squorx Pro Head Pro Lock Brass Nipples 2.0 X 15mm Black Box - Of - 20,dt swiss,,,TRUE,Bike - Parts - Spokes
{A3948A64-AB11-4085-B0AC-BFD63E8C9835},571624,710845813757,00.6418.016.000,,Bike - Parts - Bottom Brackets,"Sram - Dub Pressfit Bottom Bracket - Bb89.5/bb92, 89/92mm, Mtb",Sram,,"BB89.5/BB92, 89/92MM, MTB",TRUE,Bike - Parts - Bottom Brackets
{1D18A028-5FA0-48B8-BE0B-C01D1D50A1CB},541150,601479547777,541150,541150,Bike - Parts - Stems,Bontrager - Part Bontrager Blendr Xxx Barstem - Mono - Base,Bontrager,,,TRUE,Bike - Parts - Stems
{D3133690-CB78-4F89-8231-C0369BD0E743},BBP5474111R,072774217267,CC950CPZ,21726,Bike - Parts - Bottom Brackets,Sunlite - Part Axle Bolt Sunlt Fshiisis Spline One Key Release - 15mm ,sunlite,,,TRUE,Bike - Parts - Bottom Brackets
{D25EA3AC-EECF-431F-8D33-C03F7EA75ED2},5253132,710845853074,00.2418.107.000,,Bike - Parts - Cassettes & Freewheels,Sram - Cass Sram Xg1299 10-52 12s Xd - Copper - Eagle,Sram,,,TRUE,Bike - Parts - Cassettes & Freewheels
{C1E5756E-58B5-4D89-9278-C05112288289},MOU47616645N,192790506111,ESMMAF203PPMA,ESMMAF203PPMA,Bike - Parts - Brakes - Disc,Shimano - Adapter For Disc Brake Caliper - Sm-ma-f203p/pm - Fixin,Shimano,,,TRUE,Bike - Parts - Brakes - Disc
{11145FF3-D477-480A-A86A-C06EC0621EA2},GRA27723405K,4931253012068,RF726-GK-B,,Bike - Parts - Tires,Panaracer - Gravel King Clincher Folding Tires - 700x26c,panaracer,,700X26C,TRUE,Bike - Parts - Tires
{ED8ED840-AADF-4BD5-9C7A-C0C9281D9BCA},JAG475108950,4715910026083,CC102,BR4137,Bike - Parts - Cables & Housing,Jagwire - Double-ended Straddle Wire 1.8mm X 380mm Bag - Of - 10,jagwire,,,TRUE,Bike - Parts - Cables & Housing
{38155079-388A-4638-9A24-C107559DC093},598540,846635011772,598540,598540,Bike - Parts - Saddles,Electra - Electra Cruiser Xl - Wsprings - Black,Electra,,,TRUE,Bike - Parts - Saddles
{E53D3765-FA3C-455E-9D4C-C147F68A3371},533016,601479458806,533016,533016,Bike - Parts - Saddles,Bontrager - Bontrager Sport - Mens - Black,Bontrager,,,TRUE,Bike - Parts - Saddles
{0E418765-ED68-4341-ABE3-C1ED1267E2BB},JAG51681446K,4715910006412,JS909H,BR1350,Bike - Parts - Brakes - Pads,Jagwire - Mountain Sport Brake Pads Smooth Post 70mm - Pad - Black,jagwire,,,TRUE,Bike - Parts - Brakes - Pads
{E0035BCC-D660-4C72-8434-C2F08F72F4B4},ULT39399653P,4019238026849,C2019125,,Bike - Parts - Tires,Continental - Grand & Ultra Sport Tires Iii Folding Tires - 700x25,continental,Black,700X25C,TRUE,Bike - Parts - Tires
{52F5EC87-465E-476C-A02A-C33F306E80B7},SEA4948143K,810006807721,REMOTE-PRO-CLMP,,Bike - Parts - Seatposts,Wolf Tooth Remote Pro Dropper Lever - 22.2mm Clamp,Wolf Tooth,,,TRUE,Bike - Parts - Seatposts
{3C60B7FD-EA05-4921-959B-C3749FA3269D},559670,710845805530,00.5018.037.015,,Bike - Parts - Brakes,"Sram - Centerline Rounded Edge Disc Rotor - 200mm, 6 Bolt",Sram,,"200MM, 6 BOLT ",TRUE,Bike - Parts - Brakes
{1CAD3D80-85B5-45FE-8BDE-C42E5F0886A1},SRA723436051,710845822933,00.7018.387.001,LD2533,Bike - Parts - Shifters,Sram - Force Etap Axs Shift/brake Lever - Right 12-speed For Mechanical Rim Brakes - Black - D1,SRAM,,,TRUE,Bike - Parts - Shifters
{2DF87DAC-537F-4A8C-B6A4-C521A23C650E},429368,710845413797,11.6215.089.000,,Bike - Parts - Cranks & Chainrings,"Truvativ - Allow 2x10 Chainring - Black - 22t, 64mm",Truvativ,Black,"22T, 64MM",TRUE,Bike - Parts - Cranks & Chainrings
{504F4DE9-9602-46A7-BDAB-C5E0AB64705D},413425,766759708566,CN08566,,Bike - Parts - Chains,Kmc - Chain 8sp Nickel - Plateddark - Silver,Kmc,,,TRUE,Bike - Parts - Chains
{BE5E3C42-5F83-4A97-9D42-C605EC110E3A},40S351026028,840226093352,AAA0001B,,Bike - Parts,Cane Creek - Creek - Compression Ring 4128.6 - Blue - 1 - 18,cane creek,,,TRUE,Bike - Parts
{15F3A6BC-201D-4B11-98B0-C680293E66C4},SHI73315745R,689228543119,ERDFT35AB,RD8173,Bike - Parts - Derailleurs,Shimano - Tourney Rd-ft35a Short Cage Rear Derailleur - 6/7 Sp - Dropout - Claw - Hanger,shimano,,6/7 SP,TRUE,Bike - Parts - Derailleurs
{84315804-8556-4248-93E4-C72D14994CBD},FTT26333613K,886745077565,,J120202301255,Bike - Parts - Cables & Housing,Full Tilt - Tilt - Topmiddle Cable - 255mm - Black,full tilt,Black,255,TRUE,Bike - Parts - Cables & Housing
{63E7B128-B806-4925-ACB4-C79B1232D83F},014452,,BR1595,,Bike - Parts - Brakes - Pads,Qbp - Br1595 '16 | Basics Right & Left Brake Pads - Threaded - Molded,QBP,THREADED,MOLDED,TRUE,Bike - Parts - Brakes - Pads
{1826A868-6DFC-4003-B8E6-C7B229532287},MIC50337752D,4710495438115,CS-H092 11-25,FW0402,Bike - Parts - Cassettes & Freewheels,Microshift - H09 Cassette - 9 Speed 11-25t Silver - Nickel - Plated,microshift,,,TRUE,Bike - Parts - Cassettes & Freewheels
{8198AD96-75EB-41AB-AEB5-C7EF2BA41ECC},SLI37392779K,710845667145,00.7115.017.010,,Bike - Parts - Brakes,Sram - Slickwire Brake Cable System - Black - 5mm,sram,Black,5 MM,TRUE,Bike - Parts - Brakes
{57C5E870-E300-4CBB-B20A-C8106D8C98E7},FRS27180484M,002954,FR803-00-380'11,FR803-00-38011-,Bike - Parts - Suspension,Frs 803-00-380 '11 Fit Seal Kit 32mm,,32mm,,TRUE,Bike - Parts - Suspension
{217D8167-97D8-4A6D-A2E5-C897BA3DDAD0},FUJ3241738A,010179,FUJIDER,FUJIDER-NEVADA,Bike - Parts - Derailleurs,Fuji Der Hanger Fuji Der Hanger Nevada,,,NEVADA,TRUE,Bike - Parts - Derailleurs
{509EA7B3-9D17-4448-86F7-C8C11E8B9547},QBP313597575,008897,FS2485,FS2485,Bike - Parts - Derailleurs,Qbp - Fs2485 '10 Derailleur Hanger - 85 - 85,QBP,,85,TRUE,Bike - Parts - Derailleurs
{DC46EC4B-5C16-4689-8BB7-C8DABE5F6B6D},551366,720825775203,VP-503,,Bike - Parts - Pedals,Vp Components Aim Pedals - Platform Aluminum 916 Black,Vp Components,,,TRUE,Bike - Parts - Pedals
{1A235CBE-5C15-4746-B1CC-C9412DDED10B},VBR41660219S,192790900407,EBRT610FX41XLP,EBRT610FX41XLP,Bike - Parts - Brakes - BrakeSet,Shimano - Br-t610 Deore Front X-typethin - Spacer - Outs,Shimano,,,TRUE,Bike - Parts - Brakes - BrakeSet
{12436835-547F-4800-90A7-C95F27D172D1},76650,760251075645,KS-D280,,Bike - Parts - Brakes - Pads,Kool Stop - Metallic Mechanical Disc Brake Pads - Avid Bb5 - Ks-d280,Kool Stop,,KS-D280 ,TRUE,Bike - Parts - Brakes - Pads
{5F63154F-DDA7-46BF-9A70-C9EEC0A419F3},575230,716281509070,G20452,,Bike - Parts - Tubeless Accessories,Genuine Innovations - Of Bacon Rope Plugs - 20 - Piece,Genuine Innovations,,,TRUE,Bike - Parts - Tubeless Accessories
{73157CAE-6ADB-4347-B59D-C9F0FE8BBD7D},5277242,192790598321,ESMRT66M,,Bike - Parts - Brakes - Disc,"Shimano - Sm-rt66 Disc Rotor - 6-bolt, 180mm",Shimano,,"6 BOLT, 180MM",TRUE,Bike - Parts - Brakes - Disc
{E6BA6064-E8FE-400C-8D62-C9F52AD8C552},558846,836572009574,DROPOUT-176,,Bike - Parts - Frame parts,Wheels Manufacturing - Hanger - Dropout - 176,Wheels Manufacturing,,,TRUE,Bike - Parts - Frame parts
{19C00C59-4D84-479E-9F57-C9FD68B6B1BC},567358,601479897971,567358,567358,Bike - Parts - Saddles,Bontrager - Bontrager Commuter Fluid - 185mm - Black,Bontrager,,,TRUE,Bike - Parts - Saddles
{993EEBCB-35EA-4DF2-AA14-CA4C1B52AB4C},W518694,601479360543,W518694,W518694,Bike - Parts - Suspension,Trek - Part Washer 10 X 16 - X - 2.8,Trek,,,TRUE,Bike - Parts - Suspension
{625F5DEA-1B58-4124-ABFD-CA603D9C9EA5},END35758489G,810191011354,BB 6800 LLU MAX-BAG,,Bike - Parts - Bearings,Max Cartridge Bearing 6800 10x19x5,,,,TRUE,Bike - Parts - Bearings
{B2DC7B79-EBFE-4F6C-944A-CB22B95AFE86},596752,192790443843,ICSM8100051,,Bike - Parts - Cassettes & Freewheels,Shimano - Csstxt12spd10-51 - M8100-1210-51t - Silver,Shimano,Silver,,TRUE,Bike - Parts - Cassettes & Freewheels
{8B03F4FB-ABA9-4D9B-ACA6-CB3C74B20F2D},550202,601479662814,550202,550202,Bike - Parts - Tires,Bontrager - Bontrager Xr1 Comp 24 X - 1.85 - Black,Bontrager,,,TRUE,Bike - Parts - Tires
{6D1A5B93-0913-49B3-AEDE-CB8204693937},527823,601479493135,527823,527823,Bike - Parts - Bottom Brackets,Shimano - Trek Bb90 Bearing Shimano Oversized 37.1 X 24 - X - 7,Shimano,,,TRUE,Bike - Parts - Bottom Brackets
{495E79E1-8F65-4EE9-9353-CBC4DEF093BC},5253150,710845853555,00.7018.432.000,,Bike - Parts - Shifters,Sram Gx Eagle Trigger Shifter - Single Click Rear 12-speed Discrete Clamp Lunar,Sram,,,TRUE,Bike - Parts - Shifters
{B3A00878-DDC2-41F3-BA0E-CBF1851462A7},END65587425M,811780023130,ACB4545150SS,BB2100,Bike - Parts - Bearings,Enduro - 1.5 45 X 45 Stainless Steel Angular Contact Bearing 40mm Id X 52mm Od - X - 7mm,enduro,,,TRUE,Bike - Parts - Bearings
{67CF38FC-B237-4444-A374-CC03F9166AA8},597488,766759056605,ML56605,,Bike - Parts - Chains,Kmc - Missing Link 9 Sp Connector - Silver - Reusable,Kmc,,9SP,TRUE,Bike - Parts - Chains
{011F47E9-8CBC-4CCC-B45B-CC21BAD9B1DC},562237,710845805912,00.2518.027.007,,Bike - Parts - Chains,Sram - Part Sram Powerlock 12-speed Connector Silver - 4 - Pack,Sram,,,TRUE,Bike - Parts - Chains
{B5724DB1-D63D-45D3-9FF6-CD12AED8F538},JB133777383X,004147,19100,19100-15Ix24Ox,Bike - Parts - Bearings,J&b - 19100 '17 Cartridge - Bearing - 15ix24ox,j&b,,15IX24OX,TRUE,Bike - Parts - Bearings
{D13E2FB9-EF75-46D9-89CC-CD145AA3C5E2},DER242381171,888571006719,GH-001,250052,Bike - Parts - Derailleurs,Sunlite - Part Sunlt Rd - Hanger - S-001,sunlite,,,TRUE,Bike - Parts - Derailleurs
{2669A355-66E5-4522-9077-CD20280AE8D6},582229,601842078433,582229,582229,Bike - Parts - Tubeless Accessories,Bontrager - Part Bontrager Tlr Tire Sealant Per - 2 - Oz,Bontrager,,,TRUE,Bike - Parts - Tubeless Accessories
{A0BFD6AB-170A-43C2-B12C-CDA05F3846DB},5304335,3611720061577,8152,,Bike - Parts,Look - Keo Grip 9 Degree Float Cleats - Red,Look,,9 ,TRUE,Bike - Parts
{92390F7E-CEC6-44CC-BB48-CE3D0FF3B8AF},TIR50818437K,850004474365,DPD-4365,5283241,Bike - Parts - Tubeless Accessories,Dynaplug - Part Dynaplug Dynaplugger Tubeless Tire Repair - Kit - Bk,Dynaplug,,,TRUE,Bike - Parts - Tubeless Accessories
{0E7D5F91-7533-4D6C-8B9E-CE408B3EFC0D},JB7396434035,013682,740489-R,740489-R-26x1.5,Bike - Parts - Wheels,"J&b - 740489-r '16 26"" Alloy Rear Wheel Blk - Rear - 26x1.5",j&b,BLK REAR,26X1.5,TRUE,Bike - Parts - Wheels
