ID,SKU,UPC,MPN,VPN,Category,Description,Brand,Color,Size
{94088383-2563-4FD5-8341-B62285CA6118},FRS337010561,002965,FR803-00-377'11,FR803-00-37711-,Bike - Parts - Suspension,Frs 803-00-377 '11 32 talas3 service kit '11,,,
{1A35F2F8-6F42-461B-B72A-B70C0B38AFF1},427132,601479138678,427132,427132,Bike - Parts - Tires,Tire Bontrager xr2 29 x 2.20 comp,Bontrager,,
{C5CE7501-58C7-435F-90E7-B71B5A1CFDDD},SHI87455585K,689228594272,EFCT4060EX422XL,CK0594,Bike - Parts - Cranks & Chainrings,"Shimano - alivio front chainwheel crank set - 175mm, 32-22t",shimano,,"175MM, 32-22T"
{8D70F41E-F7A4-4806-9B39-B757D0CEA5ED},75211,763477002778,DCW-3,,Bike - Parts - Tools,Double 1718mm cone wrench dcw-3,Park Tool,,
{FDA38D68-2A80-4DB9-B300-B76D4D50B4A1},SRA26187591S,710845763878,11.2018.026.002,HU2529,Bike - Parts - Hubs & Skewers,Sram Mth 746 wheel hub bearings,sram,,
{E977D893-3450-4101-B15C-B7A1CB4B046D},FTL22905161K,714636023868,,J069506154,Bike - Parts - Cables & Housing,Ft Lower cable 355mm black,full tilt,Black,355
{325D1A95-619E-41F5-8CC1-B7A1E21A1522},5254524,710845311123,11.4015.067.000,,Bike - Parts - Suspension,Rockshox - domain lyrik dust seals and foam rings - 35 mm,Rockshox,,35 MM
{D8DFF6E1-DC33-46B8-93FA-B7DB0391255D},5253129,710845853098,00.2418.107.002,,Bike - Parts - Cassettes & Freewheels,Fh Cass sram xg1299 10-52 12s xd rainbow eagle,Sram,,
{8040CBCA-1EAF-4711-896D-B804DB3BDC57},W593445,601842238578,W593445,W593445,Bike - Parts - Electric,Frame Part e-bike allant9.9zouma sup charge port cover,E-Bike,,
{3E8C5C89-C474-4A71-89FC-B85A26830E16},5290116,745889103182,5290116,5290116,Bike - Parts - Frame parts,Paint Touch-up 30ml tk542-p gloss hex blue,Trek-Diamant,,
{541BA4FE-F250-4643-B697-B8916782ED59},DIS31781641R,844171000557,98-16314,,Bike - Parts - Brakes - Pads,Hayes - hfx semi-metallic disc brake pads,hayes,,
{5C65AED8-A1AB-40C2-93DF-B8AA043F8FCA},434483,601479194957,434483,434483,Bike - Parts - Tires,Tire Bontrager xr3 29 x 2.20 comp,Bontrager,,
{9A241EDF-72A4-4885-9BA4-B8B27043B6A3},SHI427835904,017097,Y8J498020,Y8J498020-M6x34.4,Bike - Parts - Brakes,Shimano Y8j498020 '20 br-m8000 caliper bolt m6x34.4,shimano,,M6X34.4
{CCFBAEF1-7F85-4FB0-8E0E-B8B93891B8B9},1052527,689228881488,EMT200KLFPRA100,,Bike - Parts - Brakes - BrakeSet,"Shimano - hydraulic disc brake - bl-mt200/br-mt200 - left, 1000mm",Shimano,Black,
{069415F4-4403-4663-8F58-B8C2EE53F665},426432,710845642012,00.5315.023.010,,Bike - Parts - Brakes - Pads,Disc Pads 11 code 4-piston - metallicsteel pair,Sram,,
{0F92F343-8BB0-4EFF-9F4C-B8EED2D16AF4},73600,710845007514,72.2740.200.751,,Bike - Parts - Chains,Powerlink 9sp chain connector gold,Sram,,
{1945A219-ABCB-4CF9-B89C-B906A117F03D},64775,745889071429,64775,64775,Bike - Parts - Tubes,Tube Bontrager thorn resistant 27x1-18-1-14700x28-32c sv,Bontrager,,
{728768DE-A1A6-4108-8438-B9955133E097},JBS21364612K,019593,912287,,Bike - Parts - Headsets,Sunlight Custom headset cap,,,
{953E05A6-590E-40F9-A833-BA024E4D9C0D},527125,689228920774,ESLM3000RA,,Bike - Parts - Shifters,Shim Shifteracera9spdpod sl-m3000-rwogd series color,Shimano,Series Color,
{C7E3ADAD-DEFD-403A-833D-BA2037DFD4C2},BIK22506820K,799403100386,BH1002N,,Bike - Parts - Cables & Housing,Bike Hitch lockable black,delta,,
{A1E304C9-1367-4E9C-B7E3-BA67270E3B21},542194,710845780462,00.5318.010.002,,Bike - Parts - Brakes - Pads,Disc Pads sram roadlevel - organicsteel pair,Sram,,
{83BD20BC-572B-4895-9A27-BA684E99A003},TIR404539346,763477008558,VP-1,,Bike - Parts - Tubes,Tire Part park vp-1 vulcanized patch kit box of 36,Park Tool,,
{B58DC68F-A9A1-4B60-AE75-BA6DD8662488},ULT39853736P,4019238026917,C2019128,,Bike - Parts - Tires,Ultra Sport iii 700x28 black folding puregrip,continental,Black,700X28C
{FFB0054C-C225-4B91-B954-BB3B0E90EE40},BRA33694553R,689228332348,Y8G698080,,Bike - Parts - Brakes - Pads,BR-6700 R55C3 CARTRIDGE-TYPE BRAKE SHOE SETPAIR,Shimano,,
{8B8A663D-E93B-419A-B26E-BB6A78A95253},BRA27707664L,4717592022865,ABBR000297,,Bike - Parts - Brakes - BrakeSet,Tektro - linear pull brake caliper - front/rear - 837al,tektro,,
{AC19A4C7-6C0D-4D99-B85C-BB7BA20A861E},BRA3444458K,888571005859,HL4123AD,120128,Bike - Parts - Brakes - Levers,Origin8 - duo trigger brake lever set - alloy,origin8,Black,2 FINGER
{A0118AC8-12E9-40EF-B22C-BBC49A4ABC4C},DIS36415555U,4055184003336,0722419-,,Bike - Parts - Brakes - Pads,"Magura - typ3 6.2 endurance brake pads - marta 2009-11 louise, 2007-9 julie",magura,,
{18C09FD9-0B67-4EEE-89B0-BBD0A573B1A3},5263845,601842619582,5263845,5263845,Bike - Parts - Stems,Fastener Bontrager blendr adjustable threadless stem bolt bk,Bontrager,,
{FAE0E9C9-4815-4C3A-97AA-BC5A90EDC900},FTT26224132K,886745077541,,J120202101235,Bike - Parts - Cables & Housing,Ft Topmiddle cable 235mm black,full tilt,Black,235
{D74EE7C5-E0F5-493B-818C-BC923EE2F8C9},MIS46517651D,016455,TRADEOUT'16,TRADEOUT16-3-SPEED,Bike - Parts - Shifters,Sram - x9 front trigger shifter - 3 sp,sram,FRONT,3-SPEED
{BA151E86-2C40-45FE-801A-BCDDC344DD00},FTT26125940K,886745077558,,J120202201245,Bike - Parts - Cables & Housing,Ft Topmiddle cable 245mm black,full tilt,Black,245
{4142F0D6-00BD-4728-8AFC-BD1432BB83B0},74M26652729M,844171000458,98-15073,,Bike - Parts - Brakes - Disc,Hayes - post disc brake adaptor - 74mm,hayes,,74MM
{42964976-2A16-4A3F-97ED-BD441E3DA43B},SHI4359382K,689228423947,IFD5700BLL,,Bike - Parts - Derailleurs,Shim Ft der105dbl34.9blk fd-5700-bll34.9black black,shimano,Black,
{0E38B107-9235-4E45-98BF-BD9665949303},JAG65432442E,4715910027073,BHL205,CA4281,Bike - Parts - Cables & Housing,Jagwire 4mm sport derailleur housing with slick-lube liner 50m file box white,jagwire,White,
{E4F41B77-2DA1-4100-9C45-BDB3FD4907A9},DTS19133774G,7613052115252,HCDXXX00S1083S,HU1393,Bike - Parts - Hubs & Skewers,Dt Swiss 240s shim ring,dt swiss,,
{707F70AE-AF60-4CE0-8A25-BE6F260F3AA5},572239,601842029114,572239,572239,Bike - Parts - Tires,Tire Bontrager se4 team issue 29x2.60 tlr,Bontrager,,
{312C42EF-96C3-4DD6-BC03-BEB4D7540FB6},533383,601479488209,533383,533383,Bike - Parts - Tires,Tire Bontrager connection trail 20 x 2.0 black,Bontrager,,
{8CE55F42-A69C-4247-8815-BF0049FAE24D},579829,710845818028,00.7518.119.000,,Bike - Parts - Derailleurs,Sram - nx eagle long cage rear derailleur - 12 sp,Sram,,12 SP
{E72542B2-B244-4DB6-A634-BF563B6A08B0},DTS589573850,7613052143163,NPBH20150S0020,SP1313,Bike - Parts - Spokes,Dt Swiss squorx pro head pro lock brass nipples 2.0 x 15mm black box of 20,dt swiss,,
{A3948A64-AB11-4085-B0AC-BFD63E8C9835},571624,710845813757,00.6418.016.000,,Bike - Parts - Bottom Brackets,"Sram - dub pressfit bottom bracket - bb89.5/bb92, 89/92mm, mtb",Sram,,"BB89.5/BB92, 89/92MM, MTB"
{1D18A028-5FA0-48B8-BE0B-C01D1D50A1CB},541150,601479547777,541150,541150,Bike - Parts - Stems,Stem Part bontrager blendr xxx barstem mono base,Bontrager,,
{D3133690-CB78-4F89-8231-C0369BD0E743},BBP5474111R,072774217267,CC950CPZ,21726,Bike - Parts - Bottom Brackets,Bb Part axle bolt sunlt fshiisis spline one key release 15mm pair,sunlite,,
{D25EA3AC-EECF-431F-8D33-C03F7EA75ED2},5253132,710845853074,00.2418.107.000,,Bike - Parts - Cassettes & Freewheels,Fh Cass sram xg1299 10-52 12s xd copper eagle,Sram,,
{C1E5756E-58B5-4D89-9278-C05112288289},MOU47616645N,192790506111,ESMMAF203PPMA,ESMMAF203PPMA,Bike - Parts - Brakes - Disc,MOUNT ADAPTER FOR DISC BRAKE CALIPER SM-MA-F203P/PM FIXIN,Shimano,,
{11145FF3-D477-480A-A86A-C06EC0621EA2},GRA27723405K,4931253012068,RF726-GK-B,,Bike - Parts - Tires,Panaracer - gravel king clincher folding tires - 700x26c,panaracer,,700X26C
{ED8ED840-AADF-4BD5-9C7A-C0C9281D9BCA},JAG475108950,4715910026083,CC102,BR4137,Bike - Parts - Cables & Housing,Jagwire Double-ended straddle wire 1.8mm x 380mm bag of 10,jagwire,,
{38155079-388A-4638-9A24-C107559DC093},598540,846635011772,598540,598540,Bike - Parts - Saddles,Saddle Electra Cruiser Xl Wsprings Black,Electra,,
{E53D3765-FA3C-455E-9D4C-C147F68A3371},533016,601479458806,533016,533016,Bike - Parts - Saddles,Saddle Bontrager sport mens black,Bontrager,,
{0E418765-ED68-4341-ABE3-C1ED1267E2BB},JAG51681446K,4715910006412,JS909H,BR1350,Bike - Parts - Brakes - Pads,Jagwire Mountain sport brake pads smooth post 70mm pad black,jagwire,,
{E0035BCC-D660-4C72-8434-C2F08F72F4B4},ULT39399653P,4019238026849,C2019125,,Bike - Parts - Tires,Continental - grand & ultra sport tires iii folding tires - 700x25,continental,Black,700X25C
{52F5EC87-465E-476C-A02A-C33F306E80B7},SEA4948143K,810006807721,REMOTE-PRO-CLMP,,Bike - Parts - Seatposts,Wolf Tooth ReMote Pro Dropper Lever - 22.2mm Clamp,Wolf Tooth,,
{3C60B7FD-EA05-4921-959B-C3749FA3269D},559670,710845805530,00.5018.037.015,,Bike - Parts - Brakes,"Sram - centerline rounded edge disc rotor - 200mm, 6 bolt",Sram,,"200MM, 6 BOLT "
{1CAD3D80-85B5-45FE-8BDE-C42E5F0886A1},SRA723436051,710845822933,00.7018.387.001,LD2533,Bike - Parts - Shifters,SRAM Force eTap AXS Shift/Brake Lever - Right 12-Speed For Mechanical Rim Brakes Black D1,SRAM,,
{2DF87DAC-537F-4A8C-B6A4-C521A23C650E},429368,710845413797,11.6215.089.000,,Bike - Parts - Cranks & Chainrings,"Truvativ - allow 2x10 chainring - black - 22t, 64mm",Truvativ,Black,"22T, 64MM"
{504F4DE9-9602-46A7-BDAB-C5E0AB64705D},413425,766759708566,CN08566,,Bike - Parts - Chains,X8 Chain 8sp nickel plateddark silver,Kmc,,
{BE5E3C42-5F83-4A97-9D42-C605EC110E3A},40S351026028,840226093352,AAA0001B,,Bike - Parts,40-series Compression ring 4128.6 - blue 1 18,cane creek,,
{15F3A6BC-201D-4B11-98B0-C680293E66C4},SHI73315745R,689228543119,ERDFT35AB,RD8173,Bike - Parts - Derailleurs,Shimano - tourney rd-ft35a short cage rear derailleur - 6/7 sp - dropout claw hanger,shimano,,6/7 SP
{84315804-8556-4248-93E4-C72D14994CBD},FTT26333613K,886745077565,,J120202301255,Bike - Parts - Cables & Housing,Ft Topmiddle cable 255mm black,full tilt,Black,255
{63E7B128-B806-4925-ACB4-C79B1232D83F},014452,,BR1595,,Bike - Parts - Brakes - Pads,QBP Br1595 '16 | basics right & left brake pads threaded molded,QBP,THREADED,MOLDED
{1826A868-6DFC-4003-B8E6-C7B229532287},MIC50337752D,4710495438115,CS-H092 11-25,FW0402,Bike - Parts - Cassettes & Freewheels,Microshift H09 cassette - 9 speed 11-25t silver nickel plated,microshift,,
{8198AD96-75EB-41AB-AEB5-C7EF2BA41ECC},SLI37392779K,710845667145,00.7115.017.010,,Bike - Parts - Brakes,Sram - slickwire brake cable system - black - 5mm,sram,Black,5 MM
{57C5E870-E300-4CBB-B20A-C8106D8C98E7},FRS27180484M,002954,FR803-00-380'11,FR803-00-38011-,Bike - Parts - Suspension,Frs 803-00-380 '11 fit seal kit 32mm,,32mm,
{217D8167-97D8-4A6D-A2E5-C897BA3DDAD0},FUJ3241738A,010179,FUJIDER,FUJIDER-NEVADA,Bike - Parts - Derailleurs,Fuji Der hanger fuji der hanger nevada,,,NEVADA
{509EA7B3-9D17-4448-86F7-C8C11E8B9547},QBP313597575,008897,FS2485,FS2485,Bike - Parts - Derailleurs,QBP Fs2485 '10 derailleur hanger 85 85,QBP,,85
{DC46EC4B-5C16-4689-8BB7-C8DABE5F6B6D},551366,720825775203,VP-503,,Bike - Parts - Pedals,Vp Components aim pedals - platform aluminum 916 black,Vp Components,,
{1A235CBE-5C15-4746-B1CC-C9412DDED10B},VBR41660219S,192790900407,EBRT610FX41XLP,EBRT610FX41XLP,Bike - Parts - Brakes - BrakeSet,V-BRAKE BR-T610 DEORE FRONT X-TYPETHIN SPACER OUTS,Shimano,,
{12436835-547F-4800-90A7-C95F27D172D1},76650,760251075645,KS-D280,,Bike - Parts - Brakes - Pads,Kool Stop - metallic mechanical disc brake pads - avid bb5 - ks-d280,Kool Stop,,KS-D280 
{5F63154F-DDA7-46BF-9A70-C9EEC0A419F3},575230,716281509070,G20452,,Bike - Parts - Tubeless Accessories,Side Of bacon rope plugs - 20 piece,Genuine Innovations,,
{73157CAE-6ADB-4347-B59D-C9F0FE8BBD7D},5277242,192790598321,ESMRT66M,,Bike - Parts - Brakes - Disc,"Shimano - sm-rt66 disc rotor - 6-bolt, 180mm",Shimano,,"6 BOLT, 180MM"
{E6BA6064-E8FE-400C-8D62-C9F52AD8C552},558846,836572009574,DROPOUT-176,,Bike - Parts - Frame parts,Derailleur Hanger dropout 176,Wheels Manufacturing,,
{19C00C59-4D84-479E-9F57-C9FD68B6B1BC},567358,601479897971,567358,567358,Bike - Parts - Saddles,Saddle Bontrager commuter fluid 185mm black,Bontrager,,
{993EEBCB-35EA-4DF2-AA14-CA4C1B52AB4C},W518694,601479360543,W518694,W518694,Bike - Parts - Suspension,Suspension Part washer 10 x 16 x 2.8,Trek,,
{625F5DEA-1B58-4124-ABFD-CA603D9C9EA5},END35758489G,810191011354,BB 6800 LLU MAX-BAG,,Bike - Parts - Bearings,MAX Cartridge Bearing  6800 10x19x5,,,
{B2DC7B79-EBFE-4F6C-944A-CB22B95AFE86},596752,192790443843,ICSM8100051,,Bike - Parts - Cassettes & Freewheels,Shim Csstxt12spd10-51 m8100-1210-51t silver,Shimano,Silver,
{8B03F4FB-ABA9-4D9B-ACA6-CB3C74B20F2D},550202,601479662814,550202,550202,Bike - Parts - Tires,Tire Bontrager xr1 comp 24 x 1.85 black,Bontrager,,
{6D1A5B93-0913-49B3-AEDE-CB8204693937},527823,601479493135,527823,527823,Bike - Parts - Bottom Brackets,Bb Trek bb90 bearing shimano oversized 37.1 x 24 x 7,Shimano,,
{495E79E1-8F65-4EE9-9353-CBC4DEF093BC},5253150,710845853555,00.7018.432.000,,Bike - Parts - Shifters,Sram Gx eagle trigger shifter - single click rear 12-speed discrete clamp lunar,Sram,,
{B3A00878-DDC2-41F3-BA0E-CBF1851462A7},END65587425M,811780023130,ACB4545150SS,BB2100,Bike - Parts - Bearings,Enduro 1.5 45 x 45 stainless steel angular contact bearing 40mm id x 52mm od x 7mm,enduro,,
{67CF38FC-B237-4444-A374-CC03F9166AA8},597488,766759056605,ML56605,,Bike - Parts - Chains,Kmc - missing link 9 sp connector - silver - reusable,Kmc,,9SP
{011F47E9-8CBC-4CCC-B45B-CC21BAD9B1DC},562237,710845805912,00.2518.027.007,,Bike - Parts - Chains,Chain Part sram powerlock 12-speed connector silver 4 pack,Sram,,
{B5724DB1-D63D-45D3-9FF6-CD12AED8F538},JB133777383X,004147,19100,19100-15Ix24Ox,Bike - Parts - Bearings,J&b 19100 '17 cartridge bearing 15ix24ox,j&b,,15IX24OX
{D13E2FB9-EF75-46D9-89CC-CD145AA3C5E2},DER242381171,888571006719,GH-001,250052,Bike - Parts - Derailleurs,Der Part sunlt rd hanger s-001,sunlite,,
{2669A355-66E5-4522-9077-CD20280AE8D6},582229,601842078433,582229,582229,Bike - Parts - Tubeless Accessories,Tire Part bontrager tlr tire sealant per 2 oz,Bontrager,,
{A0BFD6AB-170A-43C2-B12C-CDA05F3846DB},5304335,3611720061577,8152,,Bike - Parts,Look - keo grip 9 degree float cleats - red,Look,,9 
{92390F7E-CEC6-44CC-BB48-CE3D0FF3B8AF},TIR50818437K,850004474365,DPD-4365,5283241,Bike - Parts - Tubeless Accessories,Tire Part Dynaplug Dynaplugger Tubeless Tire Repair Kit Bk,Dynaplug,,
{0E7D5F91-7533-4D6C-8B9E-CE408B3EFC0D},JB7396434035,013682,740489-R,740489-R-26x1.5,Bike - Parts - Wheels,"J&b 740489-r '16 26"" alloy rear wheel blk rear 26x1.5",j&b,BLK REAR,26X1.5
{2D53DFE1-0666-4495-BBEA-CE7A174FDC96},553993,601479741236,553993,553993,Bike - Parts - Tires,Tire Bontrager se2 team issue 29x2.6 tlr black,Bontrager,,
{90909A02-FD62-4605-8F43-CEA30FDC0D4C},W514417,601479272150,W514417,W514417,Bike - Parts - Rims,RIM TAPE BONTRAGER RIMSTRIP AEOLUS TLR 700c x 19.5mm,Bontrager,,
{CDEEB31E-E896-4CBB-892D-CEAA9D4A0246},5284665,710845862342,00.5018.176.002,,Bike - Parts - Brakes - Disc,Rotor Sram hs2 1-piece 6-bolt rounded rotor 200mm silver,Sram,,
{6CA19292-4193-4C86-9268-CEBEB6C31553},404602,710845504761,68.2793.114.205,,Bike - Parts - Chains,"Sram - pc 1 nickel chain - single speed, 114 links",Sram,,SINGLE SPEED
{AA505D4E-59EE-4E36-BD67-CEE3C438EE91},FTL22132821K,714636315987,,J080090375,Bike - Parts - Cables & Housing,Ft Lower cable 375mm black,full tilt,Black,375
{CFBCC698-89CD-41A9-8AB7-CF460B996E7A},JB2291095097,004905,26365'14,2636514-#77,Bike - Parts - Derailleurs,J&b 26365 '14 #77 derailleur hanger #77,j&b,,#77
{41DDEDF7-F309-4E07-B10B-CF66B9B63A15},RIN22768779M,7630024378361,HCDXXX00N6137S,,Bike - Parts - Hubs & Skewers,Ring Nut 3-pawl hub m34x1mm,dt swiss,,
{B3681FA7-DE33-4B29-98BB-CF8141983889},598646,821973353562,PD20CHEBLU,,Bike - Parts - Pedals,Chester Composite pedals blue,Raceface,,
{460DD2F6-4F61-4199-8DE7-D0943F4BB045},552411,601479696932,552411,552411,Bike - Parts - Hubs & Skewers,Hub Part bontrager 108 sram xd freehub,Bontrager,,
{B6DC3020-D942-4C90-BDBC-D0DFAA7D73E3},CLN39119395N,544989774182,RD-008,,Bike - Parts - Tires,Rhinodillos - tire liner - 26 x 2.0-2.125,rhinodillos,Brown,26 X 2.0-2.125
{0120CCF5-6029-432E-83E6-D0E568D4E3FA},STU43775996M,4710944223682,HSJ102.0001.HP,CA3215,Bike - Parts - Cables & Housing,Sturmey Archer classic trigger shift cable 1420mm,sturmey-archer,,
{CB99490A-DA1A-410F-9761-D117B3238C28},SHI32438533T,192790598345,ESMRT66L,,Bike - Parts - Brakes - Disc,ROTOR FOR DISC BRAKE SM-RT66 L 203MM 6-BOLT TYPE,Shimano,,
{8CBC8AF0-833F-4784-9EBA-D16F4A350CF8},CHA44472277R,710845892448,00.2518.054.010,,Bike - Parts - Chains,SRAM GX Eagle T-Type Flattop Chain - 12-Speed 126 Links Hollow Pin Includes PowerLock Connector Silver,Sram,,
{F6A6722D-D33F-40E3-97D4-D188400F8749},SEA51444103T,601842767887,5265370,5265370,Bike - Parts - Seatposts,Seatpost Part Bontrager Line Elite 34.9Mm Dropper Keyway Kit,Bontrager,,
{35FC34FE-63A6-422E-B163-D1D8FEA24336},MIS374521863,009099,#93,#93-#93,Bike - Parts - Derailleurs,Misc Hanger#93 derailleur hanger #93 black #93,,BLACK,#93
{94AB3CCB-E05E-493D-A192-D1DF134196A0},552415,601479696963,552415,552415,Bike - Parts - Hubs & Skewers,Hub Part bontrager 108 pawl spring 3 pack,Bontrager,,
{BBC4B819-37F1-4139-9F9E-D2062EC76137},5287806,710845872419,00.6718.002.000,,Bike - Parts - Pedals,Pedal Time atac mx 2 enduro grey,Time Sports,,
{0C92ACC3-D869-4A94-A1BF-D288DF4AFA49},FTT26393455K,886745422594,,J120202301265,Bike - Parts - Cables & Housing,Ft Topmiddle cable 265mm black,full tilt,Black,265
{FD3C976E-0776-40B1-A2B3-D2A6558AFD77},529388,689228919952,IBBMT800B,,Bike - Parts - Bottom Brackets,Shimano - xt bb-mt800 english bottom bracket - hallowtech ii,Shimano,Black,
{408707BF-5FD6-4E8C-8691-D3064D6EA225},DIS31849704C,844171036198,98-26517-K002,,Bike - Parts - Brakes - Pads,Hayes - t106 semi metallic disc brake pads w/ steel back,hayes,,
{7734EBB4-05DC-46F0-87EE-D38B7E1AF88B},SHI48734133R,710845853548,00.7018.431.000,,Bike - Parts - Shifters,SRAM GX Eagle Trigger Shifter - Rear 12-Speed Discrete Clamp Lunar,Sram,,
{64FE5B9D-DA46-4A6E-9D4D-D3F53E731E68},CN727465126S,192790597225,Y08X98026,Y08X98026,Bike - Parts - Chains,CN-7900/7801 10S CHAIN PIN 100PCS,Shimano,,
{E11F06EC-0074-4C27-8670-D404F34F6FB0},BTI43578853M,009967,BTIAB9974'08,BTIAB997408-30MM,Bike - Parts - Suspension,Bti Ab9974 '08 seal kit abi enduro manit manitou 30mm,,MANITOU,30MM
{96D6EF12-3429-4352-A071-D42924FBF5F9},FUL404750103,710845734502,11.4118.038.000,,Bike - Parts - Suspension,Full Servicerebuild kit 2014 monarch rrlrtrt3,rockshox,,
{43518BB5-39FD-4CAA-84A3-D4B2C63E24E0},550302,601479692613,550302,550302,Bike - Parts - Grips and Tape,Grip Bontrager satellite elite 13090mm black,Bontrager,,
{8EE784E1-4281-4099-BC7E-D4D9D387CF72},69024294050H,7613052113975,HSBXXX00N2336S,,Bike - Parts - Bearings,6902 Cartridge bearing- each,dt swiss,,
{BD5CABAD-74E3-45BA-9A9A-D52D8694F494},543906,689228393622,ERDTY300D,,Bike - Parts - Derailleurs,"Shimano - tourney long cage rear direct mount derailleur - 6,7 sp, rd-ty300-sgs",Shimano,Series Color,"6,7 SP, RD-TY300-SGS"
{E27BEDBF-E19A-4CF9-9E97-D5499B82CE00},571129,601479930869,571129,571129,Bike - Parts - Tires,Tire Bontrager gr1 team issue 700 x 40c,Bontrager,,
{93FF9828-B209-4091-A1EF-D559BA36B03A},425138,601479125333,425138,425138,Bike - Parts - Tubes,Tube Bontrager standard 29x2.002.40 schrader valve 48mm,Bontrager,,
{67C013F7-88AE-4355-9C75-D566419A8D2E},SHI23348411H,5391109106485,00.0000.200.648,53490,Bike - Parts - Shifters,Sram - mrx comp right shifter - 8sp,sram,,8SP
{83CDFB7D-F364-4E7C-AD61-D6FFDC481C70},W529224,601479541973,W529224,W529224,Bike - Parts - Bearings,Suspension Part bearing 6801v max 10x19xsuspension part bearing 6801v max 10 x 19 x 88,Trek,,
{243CD0D2-CA60-4E37-957C-D818093CFD29},5251702,689228768567,EBRM6000MPPRXL,,Bike - Parts - Brakes - Disc,Shimano - deore br-m6000 disc brake caliper with resin pads,Shimano,Black,
{4C9F5592-0297-44E3-A1D4-D83ADC028BBF},CHA3752426E,710845820823,11.6218.041.001,,Bike - Parts - Forks - Suspension,Chainring Sram 32t direct 6mm stl bk nxeagle,sram,,
{669D5150-CACA-4DF8-A300-D86010B89039},1042082,689228882287,ISMCN91012A,,Bike - Parts - Chains,Shim Chain quick link12spd sm-cn910-122 pair,Shimano,,
{14C38717-98AA-446D-B35B-D87BD2544CB3},FTT2668815R,714636493289,,J095511090,Bike - Parts - Cables & Housing,Ft Topmiddle cable 245mm clear,full tilt,Clear,24.5
{FA670D96-384C-4319-B741-D8A5FF858C3B},JAG67186859Y,4715910031926,BHL458,CA4107,Bike - Parts - Derailleurs,Jagwiresport Derailleur housing with slick-lube liner - 4mm 30m file box ice gray,jagwire,,
{A9161331-F1C8-48E1-806F-D8F50DBCD24F},ABE329214219,185843000063,6904LLB,,Bike - Parts - Bearings,Abec-3 Cartridge bearing 6904 20x37x9,enduro,,
{BC9DB3D2-1796-434E-9D3F-D914BF7991F0},582847,710845813023,00.5018.037.025,,Bike - Parts - Brakes - Disc,Sram - centerline rounded edge disc brake rotor - black - 160mm,Sram,Black,160MM
{0C19B5E1-75E7-4DB1-AE2F-D9560682A395},W586543,601842121573,586542,W586543,Bike - Parts - Bearings,Bearing Trek 6801v llu double 12 x 21 x 8mm,Trek,,
{07BDF7A5-763A-485C-BAAE-D98317B48C03},432456,601479178698,432456,432456,Bike - Parts - Tubes,Tube Bontrager standard 700x35-44c 27x1-38-1-34 sv 48mm,Bontrager,,
{82AC6C81-02DF-4C08-9870-D98777AD3A26},428276,689228284890,Y8FL98010,,Bike - Parts - Brakes - BrakeSet,Shimano - disc metal brake pads - e01s - br-m575 spring with pin,Shimano,,
{0E408BF2-9972-4003-B3B4-D9A0BA284CB0},582163,710845729539,00.4315.032.380,,Bike - Parts - Suspension,Basic Air can service kit 2014 monarch shocks,Rockshox,,
{BAC50803-388F-4112-8E69-D9DA47E394D2},ABE338209447,810191014003,MR17286LLUMAX,,Bike - Parts - Bearings,Abec-3 Cartridge bearing 17287 17x28x7,enduro,,
{23D959D5-40CB-419A-B9E3-DA8B6F32AC24},TUB25365205M,072774063772,529006H5,6377,Bike - Parts - Tubes,Sunlite - 22 x 1.75 tube - 32mm schrader valve,sunlite,,22 X 1.75
{BB403438-9CAB-4FD3-8553-DAB774717C35},BBP4158588K,710845863059,11.6418.002.002,,Bike - Parts,Bb Part sram axle spacer dub 17pc kit mtbroad v3 bk,sram,,
{C9D1D5C7-1DAE-48C3-A4E9-DADE7CDB52E9},MOU48509115G,192790897783,ESMMAF220PPL,ESMMAF220PPL,Bike - Parts - Brakes - Disc,MOUNT ADAPTER FOR DISC BRAKE CALIPER SM-MA-F220P/PL FIXING,Shimano,,
{492D7042-47DF-4518-8BAC-DB4904BFA13A},W557653,601479844289,W557653,W557653,Bike - Parts - Tubeless Accessories,Rim Tape bontrager tubeless 80mm valve black,Bontrager,,
{96E38376-5EBD-40C6-AA5E-DBA4131F5DF1},TOO44875698R,763477001641,BBT-79.3,5305317,Bike - Parts - Tools,Tool Park Tool BBT-79.3 Bottom Bracket 12-Notch Silver,Park Tool,Silver,
{79F8EA65-80C9-49C5-A552-DBACB0E97B0E},5270773,836572000908,9526-AN,,Bike - Parts - Hubs & Skewers,Axle Nut steel - 389.5mmx26tpi ea,Wheels Manufacturing,,
{B6C76E45-325D-4334-97DA-DBB411C84152},514198,689228673427,Y8H298039,,Bike - Parts - Cables & Housing,Shimolive  insert fits sm-bh59 brake housing,Shimano,,
{B0B1347C-FC47-4D77-AD98-DC42FBB288B4},553705,763477005847,PTD-6,,Bike - Parts - Tools,Preset Torque driver ptd-6 14 - 53 inlb 6nm,Park Tool,,
{05610DDB-98D8-465C-8916-DC765F4BB8F2},5252362,810006801064,10432-SH12,,Bike - Parts - Cranks & Chainrings,Wolf Tooth 104 bcd chainring - 32t 104 bcd 4-bolt requires shimano 12-speed hyperglide chain black,Shimano,,
{DD9573E1-52BA-49A3-8417-DC7FAF9F7C4A},W290375,745889540758,W290375,W290375,Bike - Parts - Suspension,Suspension Part trek bolt main pivot m16x1.5,Trek,,
